lemma,sentence,sense,start,end
,পরে তাদের স্বীকারোক্তি মোতাবেক উদ্ধার করা হয় পিচ ইয়াবা ।,,,
,"স্থানীয় ইউপি সদস্য আব্দুল আজিজ গোলাম ও শরিফ হোসেন বলেন , রাস্তা ফেটে যাওয়ায় কয়েকজন যুবক এসে কার্পেটিং পিচ তুলে ফেলছে ।",,,
,"গতকাল কুষ্টিয়া জেলার দৌলতপুর উপজেলাধীন উদয়নগর বিওপির সীমান্ত পিলার-৮১ / - এস হতে আনুমানিক গজ বাংলাদেশের অভ্যন্তরে পদ্মা নদীর পাড় ( জিআর এমএস ডি / , ) নামক স্থান হতে নায়েক মোঃ আবুল কালাম আজাদ এর নেতৃত্বে মাদক বিরোধী অভিযান পরিচালনা করে মোঃ বকুল মিয়া ( ) , পিতা-মৃত আহাম্মদ হাওলাদার , গ্রাম-আতারপাড়া , ডাকঘর-কিশোরপুর , থানা-বাঘা , জেলা-রাজশাহীকে ভারতীয় পিচ ইয়াবা , দুই বোতল ফেন্সিডিল এবং সিসি একটি প্লাটিনা মোটর সাইকেলসহ আটক করে যার , বাজার মূল্য প্রায় দুই লক্ষ দশ হাজার টাকা ।",,,
,একটু একটু করে উধাও হয়ে গিয়েছে কালো পিচ রাস্তায় পড়ে থাকা গাড়ির ভাঙা কাঁচের টুকরোগুলোও ।,,,
,টেকনাফ প্রতিনিধি : টেকনাফের সাবরাং বিজিবি ' শ পিচ ইয়াবাসহ যুবককে আটক করেছে ।,,,
,এ সময় পিচ ইয়াবা ট্যাবলেটসহ ফরিদগঞ্জ এলাকার বর্তমানে বিষ্ণুদী মাদরাসা রোড মুন্সী বাড়ির বসবাসকারী মোঃ শাহাদাৎ হোসেন ( ) - কে গ্রেফতার করা হয় ।,,,
,এ সময় পিচ ইয়াবাসহ তাদেরকে আটক করেন ।,,,
,"লিওনের বোলিংয়ের পিচ ম্যাপে দেখা যাচ্ছে , তিনি অফ স্টাম্পের সামান্য বাইরে বল করে গেছেন ।",,,
,ইডেন পিচ তার এ মরসুমের রঞ্জি চরিত্র অনুযায়ী ম্যাচের দ্বিতীয় দিনে ব্যাটিং-বন্ধু হয়ে উঠল ।,,,
,ওর লাল রক্তই আস্তে আস্তে কালো পিচ হয়ে আছে তোমাদের চলার পথে ।,,,
,"চট্টগ্রামের সীতাকুণ্ডের অদূরেই অবস্থিত এই বনের মধুখাইয়া ট্রেলে শুরু হয়েছে পিচ ঢালা পাহাড়ি রাস্তা , জানা গেল এককালে দূরের হাজারিখিল পর্যন্ত সংযোগ রক্ষা করতে সেটি , তারপর কালপরিক্রমায় পাহাড়ি ঢল এবং নানা কারণে রাস্তাটি জায়গায় জায়গায় ভেঙ্গে অকেজো হয়ে পড়ে , এবং মানুষের মন ও সড়ক বিভাগের মানচিত্র থেকে হারিয়ে যায় ।",,,
,সেঞ্চুরিয়ানে পিচ দেখে খুব খুশি পাকিস্তানের খেলোয়াড়রা ।,,,
,") টু পিচ ব্যান্ড কলার ( two pice band collar ) : যে কলারে ব্যান্ড ও কলার আলাদা কাপড় দ্বারা তৈরী , তাহাকে একসাথে জয়েন্ট করাকেই , টু পিচ ব্যান্ড কলার বলে ।",,,
,এর আগে বৃহস্পতিবার ও শুক্রবার রায়গঞ্জ উপজেলার টি ইউনিয়নের প্রায় শ পিচ কম্বল বিতারন করেন এ আ'লীগ নেতা লুৎফর রহমান দিলু ।,,,
,অফস্টাম্পের অনেক বাইরে বল পিচ করে নিখুঁত টার্নে বল আঘাত করে ব্র্যাথওয়েটের ( ) অফস্ট্যাম্পে ।,,,
,"আমি তো বরং এটাই ভাবব যে , এমন দুর্দান্ত ব্যাটিং পিচ ।",,,
,"বোর্ডের শাস্তির ভয়ে ক্রিকেটাররা সরাসরি কিছু না বললেও ঠারেঠোরে জানিয়ে দিলেন , যে পিচ দেওয়া হয়েছিল তা একেবারেই ব্যাটিংয়ের উপযোগী নয় ।",,,
,"মঙ্গলবার বেলা সাড়ে টায় ইউনিয়ন পরিষদ চত্ত্বরে ভিক্ষুক পূনর্বাসনে মুরগী ও হাঁসের ঘর টি , টার্কি মুরগী পিচ , পাতি হাঁস পিচ , খাদ্য কেজি , ছাগল ও ভেড়া টি এবং নগদ হাজার টাকা করে জন ভিক্ষুককে দেওয়া হয় ।",,,
,নড়াইলে হাজার পিচ ইয়াবাসহ হাতেনাতে গ্রেফতার,,,
,"স্ল্যাবের উপর পিচ ঢালাইয়ের কাজ , আলোকসজ্জা , ল্যাম্পপোস্ট বসানোর কাজও বাকি আছে ।",,,
,পরে তার শরীরে তল্লাশী চালিয়ে পিচ ( কেজি গ্রাম ) স্বর্ণের বার আটক করে ।,,,
,এছাড় চলতি বর্ষা মৌসুমে চাঁপাইনবাবগঞ্জ-রাজশাহী মহাসড়কের চাঁপাইনবাবগঞ্জ স্বরূপনগর থেকে গোদগাড়ী পর্যন্ত পিচ কার্পেটিং নষ্ট হয়ে বড় বড় খানা খন্দকের সৃষ্টি হয়েছে ।,,,
,"ম্যাচ জুড়েই পিচ ছিল ভালো । """,,,
,কারণ পিচ সম্পর্কে তারাই ভাল জানবে ।,,,
,"বিশেষ সূত্রের দাবি , একটি ম্যাচে আমদাবাদের পিচ ও রাজস্থান টিম সম্পর্কে উমেশ তাঁর কাছে তথ্য চেয়েছিলেন বলে রাজস্থান পেসার সিদ্ধার্থ ত্রিবেদী সম্প্রতি ম্যাজিস্ট্রেটের কাছে দেওয়া বয়ানে দাবি করেছিলেন ।",,,
,সকাল থেকে বৃষ্টি হওয়ায় মাঠ থেকে পিচ কভার সরানো সম্ভব হয়নি ।,,,
,"এসব তাঁতে কোটি লাখ পিচ লুঙ্গি , লাখ পিস বেডকভার , লাখ পিস গামছা-তোয়ালে উৎপাদন হতো ।",,,
,শহিদুল ইসলাম সহ সঙ্গীয় ফোর্স জাহানপুর ইউপি'র কোকিল মোড় এলাকায় অভিযান চালিয়ে পিচ ইয়াবা সহ রুপনারায়নপুর গ্রামের আ .,,,
,"পিচ যতটা খারাপ হবে বলে ভেবেছিলাম , তেমনটা হয়নি ।",,,
,ঐতিহাসিক ভাবেই মোহালি-বেঙ্গালুরুর পিচ নাগপুরের মতো শুকনো থাকে না ।,,,
,যদিও জহুর আহমেদ চৌধুরী স্টেডিয়ামের পিচ ব্যাটিং বান্ধব ।,,,
,"এসময় পিচ ইয়াবাসহ মাইনদ্দিন সরদার , উত্তম কুমার ঘোষ ও মো .",,,
,আজকাল পিচ পিচ কাটা মাংস দেখলে মানুষের প্রতি আরাকানি অত্যাচারের কথাই মনে আসে ।,,,
,আগৈলঝাড়া ( বরিশাল ) সংবাদদাতা : বরিশালের আগৈলঝাড়ায় পিচ ইয়াবাসহ একাধিক মাদক মামলার আসামী আল আমিন বাবুর্চিকে গ্রেফতার করেছে পুলিশ ।,,,
,জহুর আহমেদ চৌধুরী স্টেডিয়ামের পিচ ত্রিপল দিয়ে ঢেকে রাখা হয়েছে ।,,,
,সকাল থেকেই পিচ গলানো শুরু হয় ।,,,
,নেলসনের স্যাক্সটন ওভালের পিচ অস্বাভাবিক কোনো আচরণ করছিল না ।,,,
,এ ক্ষেত্রে পিচ ক্রিম আইশ্যাডো আপনি বেছে নিতে পারেন ।,,,
,"পরে গাতিপাড়া সীমান্তে সকাল টার সময় অভিযান চালিয়ে বিছালী গাদার ভিতরে থেকে পিচ পাটি , কেজি ( বস্তা ) চা পাতা ও মোটর পার্টস উদ্ধার করা হয় । যার আনুমানিক মুল্য লাখ হাজার শ টাকা ।",,,
,"সিমেক ডেস্কঃ গ্রামের পিচ রাস্তা ধরে পাশাপাশি স্কুলমুখো তিনটে সাইকেল ; একাদশ শ্রেণির তিন সহপাঠী বাবা , মা আর ছেলে !",,,
,"নাভারন কাজিরবেড় , কাঠশিকরা , রেল বাজার , বৃত্তি বারিপোতা ও ইসলামপুর গ্রামের টি অসহায় দিনমজুর ও শ্রমজীবী পরিবারের মাঝে টা লাউ , কেজি বেগুন , কাঁচা মরিচ , পুইশাক , মিষ্টি কুমড়া ও পিচ করে ডিম বিনামূল্যে সবজি বিতরণ করেন ।",,,
,"# ভুট্টায় যুক্তরাষ্ট্র ম , চীন য় # তুলায় ম ভারত , য় চীন # বিশ্বের মোট পিচ ফলের % , আপলের % , আঙুরের % হয় চীনে ।",,,
,"বাংলাদেশ সময় বিকেল সাড়ে টায় পিচ ও আউটফিল্ড পরিদর্শনের কথা ছিল আম্পায়ারদ্বয়ের , বৃষ্টির কারণে সেটি স্থগিত করা হয় ।",,,
,রাবি ও তার স্বামী আব্দুল আজিজকে আটকের পর দেহ তল্লাশী করে রাবির কাছ থেকে পিচ ইয়াবা ও তার স্বামী আজিজের কাছ থেকে পিচ ইয়াবা উদ্ধার করা হয় ।,,,
,"স্থানীয় কয়েকজন অভিযোগ করে জানান , গত এক সপ্তাহ যাবত ইট গুলো রাস্তা থেকে তুলে সাহেব কমিশনার সাড়ে হাজার টাকা হাজার মূল্যে ঘাটপাড়া গ্রামের লিটন মিয়ার কাছে পিচ , মঞ্জু বিডিয়ারের কাছে পিচ , জাহানারা বেগমের কাছে পিচ , সুলতানা এবং মৌলিদা বেগমের কাছে পিচ ইট বিক্রি করেছে ।",,,
,"সে ক্ষেত্রে কমলালেবু , আঙুর , লেবু , টমেটো , পিচ , আপেল , আনারস থেকে দূরে থাকার পরামর্শ দিচ্ছেন চিকিৎসকরা ।",,,
,"জব্দকৃত ভারতীয় অবৈধ মালামালগুলো হলো-শাড়ী পিচ , থ্রি-পিচ-১০৯০ , প্যান্ট পিচের থান কাপড়-১৯২০ মিটার ।",,,
,দ্রুত এই পিচ ক্ষয়ে গিয়ে ব্যাটসম্যানদের জন্য দুঃস্বপ্নের হয়ে উঠেছিল ।,,,
,এন্টিগুয়ার পিচ প্রস্তুতে বেশ সহায়তা করেন ।,,,
,পোশাকের রঙগুলো হালকা পিচ রঙের হয় ।,,,
,"আরো অবাক লাগছে এই দেখে যে যখন টেস্টে দর্শক ফিরিয়ে আনতে উন্নতমানের পিচ ব্যবহারের কথা বলা হচ্ছে প্রতিনিয়ত , সেখানে এই ইন্দোর বা রাজকোট বা বিশাখাপত্তনম-এর মতো ( শেষোক্ত দু'টি মাঠে ইংল্যান্ডের বিরুদ্ধে টেস্ট খেলবে ভারত ) পিচে টেস্ট ম্যাচ খেলার মানে বোঝা মুশকিল ।",,,
,উদ্ভোধনী আলোচনা শেষে জনসচেতনতা মূলক রেলিতে কুড়িগ্রাম পুলিশ প্রশাসনের পক্ষ থেকে বাংলাদেশ পুলিশ লোগো সম্বলিত এক হাজার পিচ মাক্স বিতরন করা হয় ।,,,
,"সাতক্ষীরা জেলা মাধ্যমিক ও প্রাথমিক শিক্ষা অফিস সূত্রে জানা যায় , এবার সাতক্ষীরা জেলায় মাধ্যমিক স্তরে জেলার চাহিদা অনুযায়ী পর্যায়ক্রমে লাখ হাজার পিচ বই এবং প্রাথমিক স্তরের লাখ হাজার পিচ বই বিতরন করা হবে ।",,,
,"স্থানীয় কয়েকজন অভিযোগ করে জানান , গত এক সপ্তাহ যাবত ইট গুলো রাস্তা থেকে তুলে সাহেব কমিশনার সাড়ে হাজার টাকা হাজার মূল্যে ঘাটপাড়া গ্রামের লিটন মিয়ার কাছে পিচ , মঞ্জু বিডিয়ারের কাছে পিচ , জাহানারা বেগমের কাছে পিচ , সুলতানা এবং মৌলিদা বেগমের কাছে পিচ ইট বিক্রি করেছে ।",,,
,ফিরোজ আলম পরশ-রামগতি :: লক্ষ্মীপুর-০৪ ( রামগতি কমলনগর ) সংসদ সদস্য মেজর ( অবঃ ) আবদুল মন্নানের পক্ষ থেকে রবিবার বিকেলে রামগতি উপজেলা নির্বাহী অফিসার আবদুল মোমিন এর নিকট পিচ পিপিই হন্তান্তর করেন ।,,,
,"গত মঙ্গলবার সরেজমিনে দেখা যায় , দীর্ঘদিন আগে রাস্তার খোয়া পিচ উত্তোলন এবং রাস্তা প্রশস্ত করার জন্য দু পাশে খনন করা আছে ।",,,
,অপর অভিযানে এসআই সুব্রত সঙ্গীয় ফোর্স নিয়ে পৌরসভার নং ওয়ার্ডে এক চেলেঞ্জিং অভিযানে দক্ষিণপাড়া মহল্লার মৃত শমসের আলী ছেলে মো. আব্দুল হাই ওরফে মিন্টুকে ইয়াবা বিক্রির সময় পিচ ইয়াবাসহ আটক করে ।,,,
,"এটির নামকরণ করা হয়েছে 20 পিন মহিলা থেকে মহিলা এফআরসি সংযোগকারী কেবল , এটি প্রতিটি প্রান্তে দুটি 1. 27 মিমি পিচ 2x10pin মহিলা আইডিসি সংযোগকারী রয়েছে ।",,,
,পরে সেতারা বেগম প্রকাশ সেতু'র স্বীকারোক্তি অনুযায়ী তার পিতা আবু সৈয়দ প্রকাশ গুলছার এর বাড়িতে অভিযান চালিয়ে তার বসত বাড়ির খাটের নীচে সাক্ষীদের সামনে তল্লাশী করে র্যাব সদস্যরা আরো হাজার পিচ ইয়াবা টেবলেট উদ্ধার করে ।,,,
,চাঁদপুরে ডিবি পুলিশ কর্তৃক হাজার পিচ ইয়াবা ও বোতল ফেন্সিডিল সহ আটক,,,
,রুনাকুড়া ঘাট থেকে জাতীয় সড়কগামী রাস্তায় উঠে গিয়েছে পিচ । –,,,
,এ সময় বালিয়াডাঙ্গী উপজেলার ঝিকড়া দলুয়া গ্রামের সামসুদ্দিনের ছেলে আবু সাঈদকে হাজার পিচ ইয়াবাসহ গ্রেপ্তার করা হয় ।,,,
,' গ্যাগ অর্ডার ' রয়েছে পিচ কিউরেটর ধীরাজ পারসানার উপরও ।,,,
,আরও গভীরে জানতে গিয়ে উঠে এসেছে ক্রিকেপ পিচ তৈরির বৈজ্ঞানিক পন্থা সম্পর্কে ।,,,
,"বাছবিচার নেই , ফইজুল ভালোমন্দ পিচ পেলে আশি-নববই রান না তুলে ক্ষান্ত হয় না ।",,,
,"এ জায়গায় মাটি নেই , শুধু পিচ আর পাথর ।",,,
,"থানা পুলিশ সূত্রে জানা যায় , রোববার রাতে মতলব উত্তর উপজেলার ছেংগারচর পৌরসভার আদুরভিটি এলাকার রাস্তা থেকে পিচ ইয়াবাসহ মতলব দক্ষিণ থানার চরমুকুন্দি গ্রামের লাল মিয়া সরকারের ছেলে জসিম ( ) কে আটক করা হয় ।",,,
,তাই মোতেরার পিচ নিয়ে হুংকার দিয়ে রাখলেন ইংল্যান্ডের পেসার জোফরা আর্চার ।,,,
,ইয়াবা সম্রাট বালিয়ার বোরকা রিপন চাঁদপুর জেলা কারাগারে থাকাবস্থায় কারাগারের ভেতরে ইয়াবা বিক্রিকালে পিচ ইয়াবাসহ আটক করে কারারক্ষীরা ।,,,
,"পুলিশ জানায় , বিশেষ অভিযান চলাকালে উপজেলার কামালপুর , কসবা পৌর সভা ও গোপীনাথপুর থেকে দুইটি মাইক্রোবাস দিয়ে পাচারকালে কেজি গাজাঁ ও হাজার পিচ আতশবাজি জব্দসহ জনকে আটক করা হয় ।",,,
,নামের দুই বছরের সাজাপ্রাপ্ত আসামীকে পিচ ইয়াবা ট্যাবলেটসহ আটক করে র্যাব ।,,,
,"ডিবি পুলিশ জানায় , ডিবি পুলিশের এসআই ফিরোজ আলীর নেতৃত্বে দুপুরে ডিবি পুলিশের একটি দল গোপন সংবাদের ভিত্তিতে দেবীগঞ্জ উপজেলার করতোয়া সেতুর পশ্চিম পাড়ের বাজারে অভিযান চালিয়ে মোশারফকে পিচ ইয়াবাসহ আটক করে ।",,,
,"রোসিন , এছাড়াও কলোফোনি বা গ্রিক পিচ নামে ( ল্যাটিন : pix græca ) , রৌপ্য একটি রৌপ্য পাইন থেকে প্রাপ্ত এবং অন্য কিছু গাছপালা , বেশিরভাগ কনিফার , যা তরল পদার্থ তরল vaporize তরল terpene উপাদান তরল তরল রজন দ্বারা উত্পাদিত ।",,,
,তাই এ বার শুকনো পিচ নিশ্চিত করার চেষ্টাটা মন্দ নয় ।,,,
,সাকুল্যে ফুট চারেকের পিচ রাস্তাটা একটু পরেই মাটির রাস্তা হয়ে গেলো৷ মাটির রাস্তা হওয়াতেই সম্ভবত এটা খানিকটা প্রশস্ত ।,,,
,"কমলার বাগান , পিচ গাছ , আরবীয় সংস্কৃতি অনুযায়ী উঠান , এবং ধর্মীয় উৎসবগুলো নতুন বাসিন্দাদের আকর্ষণ করতে যথেষ্ট ।",,,
,কিন্তু ওই পুরো রাস্তাটি পিচ পাথর দিয়ে উঁচু করার আর্থিক ক্ষমতা নেই পঞ্চায়েতের ।,,,
,"উজ্জ্বল রায় , নড়াইল জেলা প্রতিনিধিঃ নড়াইলে পিচ ইয়াবাসহ এক চিহ্নিত মাদক ব্যবসায়ীকে গ্রেফতার করেছে নড়াইল গোয়েন্দা পুলিশ ( ডিবি ) ' র একটি চৌকশ টিম ।",,,
,"এসময় তাদের কাছ থেকে পিচ ইয়াবা ট্যাবলেট , বোতল ফেন্সিডিল ও টি বিয়ার ক্যান উদ্ধার করা হয় ।",,,
,গোসল সেরে একটা রেড কালার থ্রি পিচ পড়ে নিলাম ।,,,
,হাফ পিচ MD68 পিন এসসিএসআই -3 ছাঁচে কেবল,,,
,পিচ থেকে আর একটু বেশি সাহায্য পাবে বোলাররা মনে হয়েছিল ।,,,
,গুলি রাসেলের কাছ থেকে দেশীয় তৈরি একটি এলজি ও পিচ ইয়াবা উদ্ধার করা হয়েছে ।,,,
,"যদিও সম্পূর্ণ পিচ সিদ্ধান্ত না নেওয়া হয় , 1 ম এবং য় থ্রেড সম্পূর্ণ 5 ডিগ্রি হয় , 2 য় এবং 3 য় থ্রেড একটি সম্পূর্ণ 4 ডিগ্রী পিচ সম্পর্কের মধ্যে রয়েছে ।",,,
,"তবে তিনি যখন বক্সের বাইরে সেট পিচ থেকে কিক নেন , তখন প্রতিপক্ষ থাকে তটস্থ ।",,,
,বর্ষা মৌসুমে এ মহাসড়কের বারখাদা থেকে শুরু করে কদমতলা দশমাইল পর্যন্ত সৃষ্ট খানাখন্দে পানি জমে অধিকাংশ স্থানে পিচ উঠে ছোট-বড় গর্তের সৃষ্টি হয়েছে ।,,,
,"সেই রাস্তার নানা অংশের পিচ , পাথর উঠে গিয়েছে ।",,,
,মোহালির পিচ নিয়ে চলতে থাকা বিতর্ককে ম্যাচ শুরুর আগে পাত্তাই দিচ্ছেন না নেতা কোহলি ।,,,
,"সেই সঙ্গে তিনি মনে করেন , ব্যাটিং পিচ থাকা সত্ত্বেও আমরা প্রথম ইনিংসে ভালো স্কোর করার সুযোগ হারিয়েছি ।",,,
,পিচ নিয়েও আলগা অসন্তোষ ।,,,
,এই সামান্য সময়ের ব্যবধানে টিফিনবাক্স থেকে এক পিচ কেক ও একটি কলা উধাও !,,,
,এর ভিত্তিতে পাকার মাথা এলাকায় অভিযান চালিয়ে পিচ ট্যাপেন্টাডলসহ তাদের আটক করা হয় ।,,,
,লক্ষ্মীপুরের রামগঞ্জ থানার পুলিশ অক্টোবর মঙ্গলবার রাতে পৃথক অভিযান চালিয়ে উপজেলার কাঞ্চনপুর ইউপির যুবলীগ নেতা মোবারক হোসেন রব ও পৌরসভার নন্দনপুর গ্রাম থেকে পিচ ইয়াবা ট্যাবলেট সহ মাদক ব্যবসায়ী ফরহাদ হোসেনকে গ্রেফতার করে ।,,,
,খালি পায়ে উত্তপ্ত পিচ ঢালা রাস্তায় হাটতে পারছি না ।,,,
,আমি এই সড়ক পিচ ঢালাই করার দাবী জানাচ্ছি ।,,,
,"কিন্তু উত্তরে বাকি উনচল্লিশ তুলে দেওয়াই শুধু নয় , প্রায় প্রত্যেকটা বলের পরে মাঝ পিচ পর্যন্ত হেঁটে সচিন দেখে আসছিলেন , পিচে কোনও স্পট তৈরি হয়েছে কি না !",,,
,"ব্রিসবেনের পিচ দেখে ঠিক করতে হবে চতুর্থ পেসার , নাকি একটা বাড়তি স্পিনার খেলানো হবে ।",,,
,প্রথম বল থেকেই পিচ থেকে সুবিধা আদায় করে নিতে থাকেন তিনি ।,,,
,বিভিন্ন জায়গায় পিচ ও পাথর উঠে বড় বড় গর্ত তৈরি হওয়ায় সমস্যা দেখা দিয়েছে ।,,,
,"আবহাওয়া ভালো হলে রাস্তার ভাঙা স্থানগুলো পাথর , ইট , বালু ও পিচ দিয়ে লেভেল করা হবে ।",,,
,""" এটা পিচ প্রস্তুত করা , দলগুলোর ম্যাচের ধকল সামলানো ও ভ্রমণের দিনগুলো , ভেন্যুর প্রাপ্যতা , টুর্নামেন্টের জন্য প্রয়োজনী লোকবল , স্বেচ্ছাসেবক ও ম্যাচ অফিশিয়ালদের পাওয়া , ব্রডকাস্ট লজিস্টিকস এবং সবচেয়ে গুরুত্বপূর্ণ দিক দর্শকদের ওপর প্রভাব ফেলতো । """,,,
,"আরও যে কারণে নো-বল ডাকা হয় তা হল বোলিং করার সময় বল ছুঁড়লে বা নিক্ষেপ করলে , কোমরের উঁচুতে ফুল টস বল করলে বা বিপজ্জনক তথা অন্যায়ভাবে শর্ট পিচ বল করলে ।",,,
,"দুপুর থেকে রাত পর্যন্ত যে রাস্তার পিচ চোখে পড়বে না মানুষের ভিড়ে , সেখানেই মাঝরাতের নরম আলোয় ছেঁড়া কাগজ ও আবর্জনার ছড়াছড়ি ।",,,
,"কেউ কেউ আরও প্রশ্ন তুলছেন , আইসিসি-র পিচ কমিটির প্রধান অ্যান্ডি অ্যাটকিনসন কোথায় ?",,,
,তবে পাক-নিউজিল্যান্ড এর পিচ কিন্তু যথেষ্ট স্পোর্টং ।,,,
,"বোর্ডের পিচ কমিটি থেকে সোমবার কেউ কেউ বললেন , ছ'জন মিলে সব জায়গায় একইসঙ্গে উপস্থিত থাকা সম্ভব হচ্ছে না ।",,,
,পীরগঞ্জ থানার গত দিনে গুরুত্বপূর্ণ কর্মকান্ড পাঠকদের জন্য তুলে ধরা হলো টি মাদক মামলায় জন ব্যবসায়ীকে গ্রেফতারসহ পিচ প্যাথডিন ইনজেকশন উদ্ধার ।,,,
,' আইপিএলে বেশি দামে কিনলেই পিচ সবুজ আর বাউন্ডারি বড় হয়ে যাবে না ',,,
,"কোনো পিচ দেখে আপনার যদি মনে হয় চষা জমি , তো আরেক মাঠের সবুজে পিচ খুঁজে পাওয়া-ই দুষ্কর ।",,,
,"তিনি আরও বলেন , পিচ নিয়ে বলার কিছু আসলে নেই ।",,,
,ফুলতোলা লেসের টপের সাথে সার্কোল স্কার্ট পরা একটি মেয়ে হেঁটে হেঁটে পিচ পেড়ে রাখছে ঝুড়িতে ।,,,
,আর ক্রিকেটের জন্য পিচ করার পর সেই মাঠে ফুটবল খেলা হওয়াটা কোনোমতেই সম্ভব নয় ।,,,
,অধুনা রাজধানীর আন্তর্জাতিক পিচ তৈরি করেন প্রাক্তন ক্রিকেটার বেঙ্কটসুন্দরম ।,,,
,"এমন দিনে নিজের ভালোবাসার মানুষটিকে , অকপটে মনের কথা বলতে , পিচ ঢালা জোছনাক্লান্ত পথ ধরে সেই বিবর্ণ নগরের দিকে পা বাড়িয়েছিলো নীরা ।",,,
,অফ স্টাম্পের অনেক বাইরে ফুট মার্কে পিচ করে বিশাল টার্ন করে বাঁহাতি ব্যালান্সের পায়ের পেছন দিয়ে বল আঘাত করে লেগ স্টাম্পে ।,,,
,প্রতি পিচ থেকে শ গ্রামের ব্রোকলি থেকে টাকা দরে বিক্রি হচ্ছে বলে তিনি জানান ।,,,
,"শোয়েব বলেন , ' আমার মনে হয় আবহাওয়াটাই কিউরেটরদের ভালো মানের পিচ তৈরি করার যথেষ্ট সুযোগ দেয় না ।",,,
,পিচ উঠে যাওয়া সড়কের অংশসমূহে ঠিকাদারি প্রতিষ্ঠানের শ্রমিকরা পিচ দিয়ে মেরামত করে তার ওপর রোলার দিচ্ছেন ।,,,
,মুরুগান অশ্বিনের শর্ট পিচ ডেলিভারিতে সজোরে পুল করে ছক্কা হাঁকানোর চেষ্টা করেন সাঞ্জু স্যামসন ।,,,
,পিচ থেকে আর একটু বেশি সাহায্য পাবে বোলাররা মনে হয়েছিল ।,,,
,পুণের মতো অত শুকনো থাকবে না পিচ ।,,,
,""" পিচ দেখে মনে আমরা ভেবেছিলাম আরেকটু বাউন্স থাকবে ।",,,
,কিন্তু কুকদের প্র্যাক্টিসে দেওয়া হচ্ছে ঘাসে ভরা পিচ !,,,
,তবে পিচ করে অনেকটা মন্থর হয়ে আসে ।,,,
,তাই আমরা পিচ ঢালাই এর অপেক্ষায় থাকিনি ।,,,
,"হরি সরে যাওয়ার চেষ্টা করলো , যদিও সে পিচ থেকে নেমেই সাইকেল চালাচ্ছিলো , কিন্তু",,,
,মোতেরায় কি মনপসন্দ পিচ পাবেন ধোনি ।,,,
,দ্রুত গতিতে ছুটে আসা বলটা পিচ করার পর ব্যাটসম্যান সেটা দেখছেন ।,,,
,"এসময় হাজার পিচ ইয়াবা , ইয়াবা বিক্রির লক্ষ টাকাসহ মাদ্রাসা রোডের নবী হোসেন মিজির ছেলে রফিকুল ইসলাম ( ) ও টেকনিক্যালের আবদুল রশিদ গাজীর ছেলে আরিফুর রহমান ( ) - কে আটক করে ।",,,
,নড়াইল ডিবি পুলিশের বিশেষ অভিযানে নড়াইলের লোহাগড়া থেকে পিচ ইয়াবাসহ হাশমতকে আটক করেন নড়াইল পুলিশ সুপারের স্পেশাল টিমের সদস্যরা ।,,,
,"ইতিমধ্যে অনেক বন্ধুরা রাজনৈতিক দলে নাম লেখালো , বেশ পয়সা পাতি খরচ করে নেতাদের পিচ পিচ মিছিল মিটিং এ যায় , আমার মিছিল মিটিং মন টানে না ।",,,
,রয়েছে টি পিচ ।,,,
,"দেখি তো , রাস্তা ( পিচের ) ফেটে গেলে গলা পিচ দিয়ে ফাঁক ভরতে ; সারা রাস্তায় যেন সাপ কিল বিল করছে ।",,,
,"রাহকিম কর্নওয়াল , মেহেদি হাসান মিরাজ , তাইজুল ইসলামরা উইকেট পেলেও পিচ থেকে তেমন সুবিধা পাননি ।",,,
,"জনেরও বেশী গ্রাউন্ডসম্যান ও ভেন্যু কর্মকর্তাদের নির্দেশনা দেয়া হয়েছে , তারা যেন নিয়মিত কার্যক্রমের আওতায় স্ব স্ব স্টেডিয়ামের পিচ , আউটফিল্ড ও অন্যান্য অবকাঠামোগুলো সক্রিয় রাখেন ।",,,
,এ সময় ওই এলাকা থেকে পিচ ইয়াবাসহ সোহাগ শেখ ( ) নাম এক মাদক ব্যবসায়ীকে আটক করে অভিযানকারীরা ।,,,
,এর উপর সাদা পাথরের গুড়া এবং হালকা পিচ মিলিয়ে মিলিয়ে রাস্তার কার্পেটিং করা হয়েছে ।,,,
,"অন্যান্য ছবি ' নাচের পুতুল ' , ' পিচ ঢালা পথ ' , ' মাস্তান ' , ' আগুন ' , ' বাঁদি ' থেকে বেগম ' , ' রাতের পর দিন ' , ' জাদুর বাঁশি ' , ' শেষ উত্তর ' , ' সুখ দুঃখের সাথি ' ইত্যাদি ।",,,
,"পুলিশ জানায় , সান্তাহার ইয়ার্ড কলোনীর আব্দুর রাজ্জাকের ছেলে মাদক ব্যবসায়ী আবু তালহা ওরফে হাসান গত শুক্রবার রাতে নেশা জাতীয় ইনজেকশান ( এ্যাম্পল ) বিক্রি করছিল এমন গোপন সংবাদে সান্তাহার জামিয়া আরাবিয়া দারুল উলুম মাদ্রাসার গেটের সামনে পাঁকা রাস্তার উপর থেকে পিচ এ্যাম্পল সহ তাকে গ্রেফতার করেন ।",,,
,"শহরের পোস্ট অফিস রোডস্থ নিজ বাসায় ইয়াবা সেবনকালে গ্রাম গুড়া ইয়াবা , পিচ ইয়াবা ও সেবনের সরঞ্জামাদি জব্দ করা হয়েছে ।",,,
,পিচ হয়ে গেলে ঘাস রোপণ করতে লাগবে আরও কিছুটা সময় ।,,,
